,User_ID,Gender,Age,MBTI,Q_number,Answer
4269,89,1,20,ESTP,46,그렇다. 저는 굳이 깊게 생각 안 해도 된다고 봅니다. 이유는 지금 깊게 생각한다 하더라도 당장의 해답을 통해 앞으로가 나아질 것이라 생각하지 않습니다.
17005,451,1,30,ENFJ,26,그렇다. 저는 대체로 다른 사람의 주의를 끌지 않으려고 합니다. 이유는 내성적인 성격이라 주의를 받으면 많이 피곤해하기 때문입니다.
15532,425,0,30,ESFP,53,"아니다. 조용하고 사적인 장소가 좋다. 사람은 피곤하다. 도서관이나 사람 없는 시간대의 한적한 카페도 좋지만, 역시 최고의 장소는 집이다. 집이야말로 가장 편안하고 즐거운 공간이다."
14317,397,1,30,INTP,38,"그렇다. 간혹 감정을 이해하지 못할 때가 있습니다. TV에서 슬픈 장면이 나올 때 보통 그렇습니다.

"
2141,45,1,30,ENTJ,30,아니다. 궁금할 때가 있지만 존재한다고 생각하지는 않습니다. 실체가 없으니 확인이 안되니까요.
11820,305,0,40,ENTJ,1,아니다. 저는 굳이 새로운 친구를 만들려고 노력하지 않는 편입니다.  이유는 대화를 이어감에 있어 공감이 되는 부분이 있어야 그 시간이 값어치 있다고 생각하는데 잘 모르는 사람과 사적인 내용을 일회성으로 하고 싶지 않아요.
8409,176,1,40,INFJ,10,아니다. 사람이기 때문에 작은 실수는 누구나 할 수 있다고 생각합니다. 다만 실수로 능력이나 지식을 의심하기보단 실수를 경험 삼아 다음엔 같은 실수를 반복하지 않고 스스로가 좀 더 나아질 수 있는 계기가 된다고 여깁니다.
3204,67,1,20,ENFP,37,그렇다. 미술관에서 아무 생각 없이 작품을 바라볼 때 평온함을 느낀다. 작품에 대한 내 감정을 충분히 느낀 후에 작가의 의도를 듣게 되면 이해의 폭이 넓어지는 느낌이라 좋다.
14138,392,0,30,ENFP,39,아니다. 저는 매일 할 일을 계획하는 것을 좋아하지 않습니다. 업무를 할 때에도 그렇고 개인적인 일에는 더욱 즉흥적으로 처리하는 편입니다.
2796,59,1,40,INFJ,13,중립. 그때그때 다른 것 같다. 상황에 따라 다르고 나를 아는 사람들도 어디서 아는 사람이냐에 따라 나를 판단하는 게 다를 거 같다.
1328,28,1,40,INTJ,33,중립. 저는 비슷한 환경에 있는 사람 또는 약간은 다르지만 공감할 수 있는 부분이 있다면 공감대가 형성될 수 있다고 생각합니다.
15937,433,1,40,INFP,38,아니다. 다른 사람의 감정을 이해하기 힘들지는 않다. 그 사람이 고민을 상담하거나 이야기를 하면 어떤 감정인지 느껴져 그 사람이 되어 이야기를 하는 편이다.
15835,430,0,30,ESFP,56,그렇다. 저는 제가 맡은 프로젝트는 즉흥적으로 할 때는 있지만 단계를 건너 뛰는 경우는 없습니다. 업무 특성상 단계별로 진행해야만 원활히 마무리될 수 있기 때문입니다.
10216,213,0,40,INTP,41,아니다. 업무적인 일에서는 문자나 메일보다는 전화 통화를 좋아합니다. 주변 지인들과도 문자보다는 전화 통화를 자주 합니다. 문자 쓰는 게 귀찮은 것도 있지만 전화 통화가 속 편합니다.
7825,164,0,40,INFJ,2,중립. 자유 시간에 관심사에 시간을 쓰지만 다양하지는 않아요. 요즘은 세계 경제 분야에 대한 책과 역사에 관한 정보와 책을 읽고 있어요.
16559,443,1,20,ISTJ,60,그렇다. 과정은 힘들겠지만 결국 제가 원하는 대로 진행이 될 것이라고 강하게 믿고 있습니다.
3532,74,1,30,ISTP,29,그렇다. 최근에 빨래가 정말 정말 하기 싫어서 잠자기 전까지 미뤄 놓았다가 뒤늦게 하는 경우가 많아요.
8100,169,0,40,INTJ,37,"아니다. 저는 예술 작품 감상을 좋아하지 않습니다. 미술 작품, 예술 작품 모두 관심이 없습니다."
9146,191,1,20,ENTJ,27,"중립. 평정심을 유지하려고 노력 중에 있어 최근에는 빈도가 많이 감소했지만, 그래도 응원하는 아티스트의 소식을 접하거나 이벤트에 당첨되는 등의 기쁜 소식이 있을 때는 나빴던 기분도 빠르게 좋아지곤 합니다."
8824,184,0,30,ENFJ,41,그렇다. 전화 통화보다는 문자를 선호하는 편입니다. 전화 통화의 경우 문자와는 달리 한 번 내뱉은 말은 주워 담을 수가 없기 때문입니다.
4032,85,0,30,ISTP,1,아니다. 저는 특별히 시간을 내어 친구를 만들려고 하지 않습니다. 이유는 시간도 없지만 몇 안 되는 친구들과의 교류도 딱히 많지 않은 편이라 특별히 다른 친구를 사귀려고 노력하진 않습니다.
11071,231,0,40,INTP,32,그렇다. 저는 이상하게 공부를 다른 또는 저만의 방식으로 공부합니다. 책을 보되 간추린 부분만 보며 핵심만 또는 저에게 필요한 부분만 봅니다.
5337,112,1,40,ENFJ,10,"그렇다. 저는 잔잔하게 실수가 많은 편이라 실수할 때마다 왜 맨날 그러는지 자책할 때가 있습니다. 예를 들어 음식을 먹다가 흘리거나 물건을 잘 떨어트리거나 하는 작은 실수를 종종 하며, 실수하지 않기 위해 어떤 정보를 전달해야 할 경우에 검색을 통해 여러 번 확인한 후에 전달하고, 맞춤법을 틀리지 않으려고 맞춤법을 찾아보고 적기도 합니다."
15843,432,1,20,ENTJ,4,그렇다. 저는 완벽주의자는 아니나 계획대로 되지 않을 경우의 대비책들을 중시합니다. 그러나 최선의 방책에서 엇나가지 않으려 예방책들을 미리 구현하고 대비책은 정말 찬 선택으로 두기에 일의 진행 간 웬만하면 대비책들을 고려하지는 않습니다.
4410,92,0,20,ISTP,43,아니다. 전 먼저 연락하는 것보단 연락을 기다리는 편이에요. 그래도 최근에는 통화라도 하려고 하는 중이에요.
10320,216,0,30,ISFJ,1,아니다. 저는 주기적을 새로운 친구를 만들려고 하지 않아도 가만히 있으면 친구가 생겨요.
5761,121,0,30,INTJ,2,아니다. 자유 시간이 많이 주어진다면 다양한 분야에 관심을 가질 텐데 그럴 시간이 부족하여 그러지 못하고 있습니다.
10493,219,1,40,INFP,30,그렇다. 사후 세계에 대한 질문은 흥미롭다고 생각합니다. 눈에 보이지 않는 세계에 대한 관심이 많기 때문에 사후 세계에 대해서도 관심이 많습니다.
14673,407,0,20,ISFP,34,그렇다. 결정을 내리는 게 힘들다. 책임을 져야 하기 때문이다. 그래서 마지막까지 미루는 편이다.
16898,449,0,40,ISFJ,39,아니다. 매일 주어진 일에 최선을 다하지만 계획을 세우고 진행하지는 않습니다. 대부분 계획보다는 그날그날 주어진 일을 하는 편입니다.
11363,237,0,40,ISFJ,36,아니다. 피로는 혼자 푼다. 이리저리 바쁘게 생활한 일주일의 피로는 조용히 풀고 싶다.
16882,449,0,40,ISFJ,23,그렇다. 문제를 해결하는 데 감정적인 부분은 전혀 도움이 되지 않는다고 생각합니다 합리적인 판단을 하는 데에 걸리적거리는 부분이라고 생각합니다.
13746,383,0,40,ESFJ,7,그렇다. 계획을 하고 순차적으로 하는 것을 좋아합니다. 시작한 일이 끝나야 다른 일도 시작할 수 있습니다.
8661,181,1,40,INFJ,22,"아니다. 어렸을 때부터 관심이 있었고, 취미로 하고 있고, 집중하고 즐거워하는 자신을 보기 때문입니다."
6481,136,1,40,ESFP,2, 그렇다. 저는 자유 시간 중 상당 부분을 다양한 관심사를 탐구하는 데 할애합니다. 요즘에는 법과 관련된 문제에 관심이 생겼습니다.
1144,24,0,40,ENFP,41,그렇다. 저는 전화 통화를 거는 일은 가능한 피하고 싶어 합니다. 이유는 전화 통화는 직접 보고 말하는 것이 아니어서 나의 의사소통이 제대로 전달되지 않았을까 많이 의심되고 합니다. 그리고 전화 통화를 하는 일이 쉽지는 않고 귀찮다고 생각합니다.
3295,69,0,40,ENTJ,32,아니다. 원론의 뿌리가 있어야 근원적인 내용을 이해는 판단의 된다. 토론에 있어 앞뒤 정황을 모르는 의견 제시는 갈등을 부추길 뿐이다.
6016,126,1,40,ESFP,17,아니다. 저는 결말이 꽉 닫힌 것을 좋아해요. 열린 결말은 작가의 의도가 궁금하고 내 생각과 다른 사람들의 생각이 다르면 신경 쓰여요. 최근에는 이병헌과 김태리 주연의 미스터 션샤인을 재미있게 봤어요.
4750,99,0,30,INTJ,47,아니다. 감정에 휘둘리면 좋지 않은 선택이나 나중에 후회할 확률이 높다는 것을 알기에 조절하는 편입니다.
3242,68,1,40,ISTP,27,그렇다. 저는 감정이 매우 빠르게 변해요. 예를 들어 배가 고프면 쉽게 짜증이 나고 화가 나지만 그게 해결되면 곧 기분이 좋아져요.
16790,447,1,30,ENTJ,51,"중립/모르겠다. 원래는 혼자 일하는 성격이었으나, 근래에는 항상 사람들과 일을 함께 진행하여 어떤 형태여도 상관없을 것 같습니다."
17661,463,1,20,ESFJ,22,그렇다. 예술적 성향이 1도 없다고 생각합니다. 저는 무언가를 볼 때 그것을 그것 자체로만 인식하고 더 생각할 수 있는 상상력이 부족하다고 스스로를 진단합니다.
5282,111,0,40,ENFJ,3,아니다. 다른 사람이 사람이 울고 있다고 해서 자신이 울고 싶어지지는 않습니다. 감정 이입이 되어 있는 상태가 아니라면 그런 느낌이 들지는 않습니다.
10693,223,1,30,INTP,38,중립. 친구가 안 좋은 일을 겪었을 때 감정을 이해하지만 감정을 이해해 주기보단 앞으로 나아갈 방향을 제시하는 것이 더 우선됩니다.
7020,147,1,40,INTJ,13,그렇다. 저는 이성을 따릅니다. 이유는 감정적인 건 저를 힘들게 합니다. 이성에 따라 객관적으로 판단하는 게 훨씬 좋은 결과가 많았습니다. 주변에서도 너무 이성적이라는 말을 자주 듣습니다.
13597,379,1,30,ESTP,38,아니다. 저는 다른 사람의 감정을 이해하는 것이 어렵지 않습니다. 대부분 비슷한 상황에서 비슷한 감정을 받기 때문입니다.
13302,367,1,30,ENTP,43,그렇다. 저는 친구들에게 주로 놀자고 먼저 연락하고 만나는 것을 좋아하는 편입니다.
7979,167,0,30,ISTP,12,중립. 저는 어떤 작품이냐에 따라 다릅니다. 좋아하는 작품에는 크게 관심을 갖고 토론도 마다하지 않으나 그렇지 않은 경우는 흥미가 없기 때문에 토론을 피합니다.
16648,445,0,20,ESTJ,29,"그렇다. 해야 할 일을 미루다가 벼락치기로 해버리는 때가 많습니다. 고치고자 하지만, 일이 손에 잡히지 않는다면 미루다가 해버리는 것도 나쁘다고 생각하진 않습니다."
4291,90,1,40,INFJ,20,"그렇다. 혼자서 이런저런 걱정을 많이 해요. 세상 일이라는 게 통제할 수 없는 영역이 많기 때문에 늘 잘못될 경우를 상상하게 돼요. 드라마나 영화, 다큐멘터리에서 기구한 사건을 보면서 내 일이 되지는 않을까 걱정하는 마음이 생긴 것 같아요."
8766,183,1,30,ISFJ,31,아니다. 저는 혼자 있는 시간에 혼자 시간을 보내는 것을 추구하는 편입니다. 요즘에도 혼자 있는 시간이 자유롭고 즐겁습니다.
9941,208,0,40,INFJ,6,그렇다. 저는 파티나 행사에서 새로운 사람에게 먼저 자신을 소개하기도 하지만 주로 이미 알고 있는 사람과 대화를 하는 편인 것 같습니다. 새로운 사람을 알게 된다는 것은 설레기도 하고 기대감이 있지만 이미 알고 있는 사람과 편안히 대화하는 것이 보통의 경우이니까요.
10881,227,1,30,ESFJ,34,아니다. 어떠한 일에 대한 결정을 내리는 데 있어 결국은 처음 생각한 것을 결정에 반영하기 때문에 결정을 내리는데 마지막까지 미루기보다는 바로 결정하는 편이에요.
4448,93,0,30,ISFJ,33,중립. 배경이 다르고 살아온 환경이 달라도 같은 공감대만 있다면 다른 사람과 공감할 수 있다고 생각하지만 그 상대와 공감대가 없다면 공감이 어렵다고 생각합니다.
3920,82,0,30,ESTP,33,그렇다. 저는 배경을 보고 사람을 사귀지 않습니다. 이유는 배경보다는 그 사람의 성향이 나와 맞는지를 보는 편입니다.
7498,157,1,30,ISFP,11,아니다. 저는 대화를 시작하기가 어려워요. 대부분 회피하거나 다른 친한 사람과 같이 만나 대화하는 걸 했어요.
2184,46,1,30,ENFJ,25,아니다. 논쟁하고 있는 것을 듣기만 해도 피곤하다. 굳이 싸우지 않아도 될 것을 언쟁하는 것에 대부분이기 때문이다.
828,18,1,30,ENTJ,13,"그렇다. 저는 내 감정에 빠져 상황을 돌아보지 않으면 주변까지 전부 망가뜨린다고 생각하기 때문에 이성을 따르는 것을 우선하는 편입니다. 항상 상황에 대해 분석하고, 이성적으로 해당 상황에 대해 파악을 해 둬야 어떠한 문제나 돌발 상황이 생기더라도 흔들림 없이 대처할 수 있기 때문입니다. 주변에서도 저를 굉장히 이성적이라고 평가하는 편입니다."
10094,211,0,40,INFJ,15,그렇다. 나에게 딱히 손해가 되지만 않는다면 남의 시선에 대해 많이 신경 쓰지 않는다. 그러나 사회생활을 하면서 많은 이들의 시선이 있는 곳에서는 조심하는 편이다. 나의 사소한 행동을 가지고 오해가 빚어져 헛소문이 퍼질 수도 있기 때문이다. 사회생활을 하다 보면 종종 겪는 일이다.
14975,413,0,30,ENFP,36,중립/모르겠다. 일주일의 피로는 파티나 행사보다는 가족과 함께 하는 시간으로 피로를 푼다.
7624,159,0,30,ISTJ,41,그렇다. 전화 통화를 거는 일을 가능한 피하고 싶습니다. 전화 통화하는 자체가 스트레스입니다.
10785,225,1,20,ESFJ,34,중립. 마지막까지 미루는 편은 아니지만 결정을 내리는데 신중하기 때문에 여러 가지 경우의 수를 따져 본 다음 계획을 세우고 올인하는 편입니다.
3522,74,1,30,ISTP,19,그렇다. 최근에 일러스트와 모션그래픽에 흥미를 갖고 있어 공부 중인데 독학 프로그램이 나눠져 있다 보니 뭐부터 해야 할지 난감할 때가 있었어요.
18402,475,1,30,ENFP,43,아니다. 저는 친구에게 먼저 만나자고 연락하는 편은 아닙니다. 이유가 있다면 연락을 한지만 평소에 먼저 연락해서 약속을 잡거나 하는 편은 아닙니다.
