,User_ID,Gender,Age,MBTI,Q_number,Answer
11761,301,0,40,ESFJ,2,"그렇다. 저는 한 분야에만 관심을 쏟지 않고, 여러 다양한 분야에 관심을 갖고 탐구하는 편인데 요즘 디지털로 할 수 있는 다중 직업들에 관해 관심이 많습니다."
11167,233,1,40,ENFP,32,그렇다. 이런 저의 성향을 고쳐보고 싶다고 생각이 들 때도 많았는데 잘 안되더라고요. 이론 중심의 토론과 기초부터 파고드는 이야기는 지루하게 생각되어요. 우선 실행해 보고 그것이 안될 때 원론으로 돌아가서 살펴보고 또 행동으로 옮겨보고 실패하면 또 기초에서 원인을 찾는 저의 성향이 싫으면서도 잘 안 고쳐져요.
15316,422,1,20,INTJ,17,"아니다. 저는 제 방식대로 해석할 수 있는 것도 좋지만 정해져 있는 결말을 보고 이 사람이 전달하고자 하는 걸 더 좋아하는 거 같습니다,
"
17599,462,0,30,ESTP,20,아니다. 저는 일이 잘못될까 봐 자주 걱정하지는 않습니다. 사전에 잘못될 때를 대비해 생각을 합니다.
12403,336,0,30,INFJ,44,중립/모르겠다. 애초에 계획을 짤 때 큰 틀 정도만 짜고 세부적인 건 계획하지 않기 때문에 차질이 생길 일이 많지는 않지만 그래도 어쩌다가 차질이 생긴다면 계획을 새로 짜는 편입니다.
11414,238,0,20,ISTJ,39,"아니다. 저는 매일 할 일을 계획하는 일을 좋아하지는 않습니다. 이유는 계획을 짰을 때 계획했던 시간보다 더 오래 걸리는 경우가 많아서, 즉흥적으로 할 때가 더 많은 것 같습니다."
9587,200,0,40,INFP,36,아니다. 예전에는 밤새도록 술자리를 즐겼지만 술을 끊었다. 집에서 쉬는 편이 낫다.
6697,140,1,40,ISFP,26,그렇다. 타인들의 관심을 받는 것을 싫어한다. 조별 과제 발표하는 과정에서 나는 주로 데이터 조사를 맡는 걸 좋아하지만 모두의 앞에서 발표하는 것들을 좋아하지 않는다.
12171,330,0,30,ENFP,52,아니다. 시간 낭비라고 생각하지 않는다. 왜냐하면 결국 인간 자체가 사고를 하는 존재이고 삶에 대한 정답이 없기 때문이다.
4316,90,1,40,INFJ,45,"아니다. 과거에 얽매이면 앞으로 나아가지 못한다고 생각해요. 실수는 빨리 잊고, 대신 같은 실수를 하지 않기 위해 노력해요."
3180,67,1,20,ENFP,13,중립. 상황에 따라 다른 것 같아요. 제가 처한 상황에서는 이성을 차리려고 노력하는 편이에요. 반대로 상대방의 상황이라면 감정적 공감을 해주는 편이에요. 충분한 공감 후 해결책을 원한다면 그때 같이 찾아주는 편입니다. 그래서 주변 사람들은 제가 100퍼센트 감정적인 사람이라고 느끼는 것 같아요.
10871,227,1,30,ESFJ,24,그렇다. 휴식을 취하기 전에 집안일을 먼저 끝내려고 해요. 해야 할 집안일이 눈에 보이는데 휴식을 취하면 진짜로 쉬는 느낌이 들지 않아요.
15095,416,0,40,ISFP,36,그렇다. 저는 주말에 친구와 술을 마시거나 같이 운동을 하는 것으로 피로를 풉니다. 이유는 혼자 하는 것보다 단체로 파티나 행사에 참여하는 것이 즐겁기 때문입니다.
1422,30,1,30,ENFP,31,그렇다. 혼자보다는 다른 사람과 시간을 보내고 싶어 하는 편입니다. 하지만 요즘은 코로나 때문에 혼자 있는 시간이 많아져서 그 혼자만의 시간도 다름대로 즐길 수 있게 되었습니다.
8278,173,1,40,ESFJ,23,아니다. 세상은 계산기로 두드리듯이 계산하며 사는 것이 아니라고 생각합니다.  사람들의 감정을 중시하면서 살면 더 따뜻하고 살기 좋은 세상이 될 거라고 확신합니다.
9068,189,0,40,INFJ,45,중립. 예전에는 실수를 후회할 때가 많았지만 지금은 그렇지가 않습니다. 하지만 예전 경험을 말씀드리자면 전에 공무원 시험을 여러 번 낙방하면서 시간을 허비했던 것이 많이 후회됐던 적이 있습니다.
11034,230,1,40,ESFJ,43,그렇다. 저는 친구들에게 먼저 연락하는 편입니다. 이유는 사람들을 좋아하는 성향이기 때문에 친구들의 안부도 궁금하고 목소리도 듣고 싶으면 바로 전화하는 편입니다. 일 년에 몇 번씩 정기적으로 안부 인사도 꼭 하는 편입니다.
16702,446,1,30,ESTP,23,그렇다. 저는 그렇다고 생각합니다. 이유는 역사를 배우다 보면 항상 큰일이 터지기 전에 대부분 감정적인 게 극에 달아올라서 참다가 터진 게 대부분이었습니다. 인간관계나 살아가면서 감정도 중요하지만 거시적으로 세상으로 바라본다면 이성을 중시하는 게 더 이득이라고 생각합니다.
4557,95,1,40,INTJ,46,아니다. 깊이 생각해 보는 거 같아요. 과학자들의 생각으로 정말 현실적으로 인간은 여러 우주의 별 중 지구에서 사는 생물체 중 하나일 뿐이라고 생각해요. 누구든 죽고 나면 사람들한테 쉽게 잊히니까요.
12697,345,0,30,ENFJ,38,아니다. 저는 다른 사람에게 공감을 무척 잘 하는 편입니다. 표정이나 이야기의 내용을 들어보면 상대방의 입장에서 공감을 하게 됩니다.
7815,163,0,20,ISFP,40,그렇다. 웬만한 일로는 딱히 불안함을 느끼는 경우는 잘 없습니다. 마치 타고난 성향처럼 말입니다.
12844,350,0,40,ENTJ,5,그렇다. 알바를 나갔는데 아줌마들끼리의 텃세로 투명인간 취급을 해도 굳이 어울리고 싶지 않아서 돈만 벌면 된다는 생각에 근무를 했습니다.
6298,132,1,40,ESTJ,11,중립. 저는 처음에는 쉽게 말을 건네기보다는 관심을 두다가 공통 관심사가 생기거나 할 때 말문을 트고 대화합니다.
14668,407,0,20,ISFP,29,그렇다. 미룬다. 미룰 수 있을 때까지 미룬다. 항상 마지막에 급박해지는 편이다.
18590,478,0,30,ESTJ,51,그렇다. 혼자 하는 일이 편하다. 다른 사람과 일하면서 염증을 느낀 일이 많아서 그런 것 같다.
15773,429,1,30,ENFJ,54,그렇다. 저는 감정을 빠르게 알아차리는 편입니다. 여자친구의 기분이나 친구들의 말투와 행동에서 빠르게 기분을 알 수 있습니다.
14540,404,0,20,ENTP,21,그렇다. 저는 감투를 싫어합니다. 내성적이라 일단 세 명 이상 모이면 말하기가 불편하고 단톡방에서도 낯가리는 성격이라 지도자 역할은 무조건 피하고 싶은 역할입니다.
18447,476,1,30,ESFP,28,"중립/모르겠다. 과하게 비효율적이지 않은 이상 특별한 감정이 들지 않습니다. 사람마다 처리가 빠른 영역과 느린 영역이 각각 다르므로 이해하고 넘어갑니다. 친구들과 컴퓨터 게임을 하거나 헬스 등의 운동을 같이 할 때도, 저를 포함한 친구들이 효율성에 있어 두각을 드러내는 영역이 다릅니다. 이때, 저와 친구들은 서로 비효율적인 부분에 있어 딱히 지적하진 않습니다."
1132,24,0,40,ENFP,29,아니다. 저는 해야 할 일을 마지막까지 미룰 때가 없습니다. 이유는 해야 할 일은 나 자신과 직접적인 관련 있는 것으로 안 하면 불이익 또는 불편을 초래하기 때문에 할 수 있을 때 빨리하는 게 맞는다고 생각하기 때문입니다. 최근에도 마찬가지로 일을 마지막까지 미룰 때는 없습니다.
10646,222,1,30,ESFP,39,아니다. 계획해 봤자 그 계획대로 안되었을 때 좌절하는 것보다는 해야 할 일들을 생각하고 우선순위를 정해 할 수 있는 일부터 해보는 편입니다.
12150,330,0,30,ENFP,31,아니다. 혼자 있는 시간을 더 선호한다. 결혼하고 나서 같이 있는 시간도 좋지만 혼자일 때 자유롭게 행동반경을 정할 수 있어 좋았기 때문이다.
10525,220,1,30,ENFJ,14,"중립. 저는 계획을 세우고 움직이는 경우가 많지만, 즉흥적으로 바꾸어 행동할 때도 있습니다. 그런 경우는 타인과 약속이 없어서 혼자 움직일 때는 그런 경우가 많습니다."
10831,226,1,40,ISFJ,32,아니다. 이론 중심의 토론이 있은 후에 실제 경험에 대한 행동이 나오기 때문에 지루하지 않고 원론이 있어야 다음 토론이나 행동이 이어지기 때문에 지루하지 않습니다.
6243,131,0,30,INFJ,4,"중립. 저는 일이 잘못될 가능성이 높을 경우에만 주로 대비책을 세웁니다.  예를 든다면 여행을 가려고 계획을 잡았는데 태풍이 온다면 실내에서 즐길 수 있는 장소 등을 알아보는 대비책을 세우지만, 보통의 상황에서는 일이 잘못될 것을 예상하고 대비책을 세우지는 않습니다."
16325,440,1,20,INFP,6,아니다. 저는 새로운 사람과도 처음에 만나면 서로 알게 되고 대화를 통해서 친해지면 기분이 좋습니다. 이유는 예전에 물류 센터에서 일을 할 때도 그런 경험이 있었기 때문입니다.
17964,468,1,20,INTP,25,아니다. 논쟁 자체를 싫어하고 사실 속으로 생각할 수 있는 이야기들을 왜 입 아프고 머리 아프게 논쟁하는지 이해가 가지 않습니다.
2871,60,1,40,ISFJ,40,아니다. 불안감은 상당히 높은 것 같습니다. 별일 아닌 것에도 걱정이나 염려가 있는데 원래 성격이 그런 것 같습니다.
12943,355,1,40,ISTP,44,아니다. 차질이 생기면 그 길로 쭉 가려고 합니다. 여행 가서 계획에 안 맞게 흘러가면 흘러가는 대로 즐깁니다.
7425,155,1,20,ESTJ,34,아니다. 결정을 내리는 일 또한 매우 중요한 행위라고 생각하기에 마지막까지 미루지 않고 결정해야 하는 시기가 오면 결정을 내리는 편입니다.
13001,358,1,20,ENFP,42,아니다. 나를 납득시킬 수 있는 의견이라면 완전히 수긍하고 내 실수를 인정하고 따르는 편이긴 하지만 아무리 생각해도 내 의견이 맞는다고 생각되는 의견에 대해 반하는 의견이라면 표면적으로만 '참고할 의견' 정도로만 생각하는 편입니다.
16899,449,0,40,ISFJ,40,그렇다. 불안해해도 바뀌는 게 많이 없다고 생각합니다 준비과정에서 충분한 노력을 했다면 그 이후는 실력과 운에 맡겨야 한다고 생각합니다.
15689,428,1,40,ESTJ,30,아니다. 사후 세계를 믿지 않아서 별로 관심이 없어요. 궁금증을 가져본 적도 없는 것 같아요.
10156,212,1,30,ESFJ,29,"아니다. 저는 절대 해야 할 일을 미루지 않습니다. 성격상 오늘의 일은 절대 내일로 미룰 수 없다 주의고, 해야 할 일을 미루고 다른 걸 하면 불안하고 집중이 안 되어 그럴 수가 없습니다."
15514,425,0,30,ESFP,35,"그렇다. 단 한 번도 결정을 되돌아보지 않는 직진형 인간은 아니다. 그러나 결정을 내렸으면 빨리 그것에 순응하고 따르는 것이 더 효과적이라는 것을 깨닫고, 관성에 저항하지 않으려 한다."
10597,221,0,40,ISFJ,38,아니다. 저는 항상 다른 사람은 나와 다르기 때문에 상대방의 감정 상태를 인정하는 편입니다.
5521,116,1,30,ENFP,2,중립. 자유 시간을 이용해 관심사를 탐구하곤 하지만 관심사가 다양하지 않고 한정적이에요. 요즘은 반려동물 건강에 관심이 많아서 관련 서적을 읽는 중이에요.
9412,197,1,40,ESTP,5,아니다. 저는 평정심 유지가 되지 않습니다. 이유는 압박감이 심한 환경에 처하면 자제가 조금 안되는 편이라 제가 그 자리를 박차고 나가버립니다. 그래야 스트레스도 덜 받는 것 같습니다.
1913,40,1,30,ISTP,42,"그렇다. 매우 다른 의견을 이해하려면 다른 사람의 배경을 먼저 이해하여야 해요. 주로 어른들의 보수적인 관념은 그분들이 예전에 어떻게 살아왔는지, 어떤 부분이 힘들었는지를 이해하면 그러한 의견도 받아들여지더라고요."
14218,394,1,20,ISTP,59,아니다. 업무를 마지막에 몰아서 하더라도 마감 기한은 꼭 지키려고 한다. 그 상대방에게 민폐 끼치는 것이 더 싫기 때문이다.
16126,436,0,20,ISFP,47,그렇다. 저는 그렇다입니다. 이유는 최근에 감정 조절이 안되고 많이 우울해지고 안 좋은 생각도 하게 되다 보니 약에 의존하게 되고 그래서 그런 거 같습니다.
9260,193,0,40,INTJ,45,그렇다. 학창 시절 학폭에 시달리면서 왜 그때 용기를 내지 못했을까 종종 후회하고 있습니다. 최근에는 우량 주식을 산다고 샀는데 상장폐지되어버린 일이 제일 후회스럽습니다.
3786,79,1,30,ISTJ,43,중립. 상황에 따라 다릅니다. 친구가 힘들어하는 모습이 보인다면 먼저 연락하지만 평소에는 연락이 오는 것에 답을 많이 합니다.
12607,342,0,30,INFP,8,아니다. 저는 감상적이지 않습니다. 혼자만의 명상 또는 감상적인 시간을 보내는 것보다는 다양한 사람들을 만나 어울리는 것을 좋아하기 때문입니다.
16120,436,0,20,ISFP,41,그렇다. 저는 그렇다입니다. 이유는 제가 전화 오는 걸 싫어하기 때문에 남도 그럴 거라 생각이 들어서 전화보다는 문자로 하고 전화 걸 일이 거의 없기 때문입니다.
17198,455,1,40,INTP,39,그렇다. 저는 해야 할 일을 매일 계획하는 것을 좋아합니다. 업무나 개인적인 일 모두 항상 일정표를 작성하고 하루를 시작하는 편이며 우선순위를 두고 시간을 배분하는 것이 편합니다.
13721,382,1,30,INFJ,42,아니다. 저는 아니라고 생각합니다. 모든 사람은 저마다의 생각을 가지고 있기에 이해하기보다는 받아들이는 편입니다.
14194,394,1,20,ISTP,35,중립/모르겠다. 그러려고 노력하지만 마음속으로는 쉽지 않은 것 같다. 하지만 생각하지 않으려고 많이 노력하는 편이다.
8348,174,1,30,ENFJ,45,아니다. 저는 이미 지나간 일에 대해 생각을 안 합니다. 요즘엔 미래엔 무슨 일이 있을까라는 고민을 합니다.
14086,389,0,40,INFP,47,아니다. 저는 이성적인 편입니다. 이유는 감정에 휘둘리면 하는 일에 대하여 부정적인 영향을 많이 끼친다고 생각합니다.
2161,46,1,30,ENFJ,2,그렇다. 결혼 준비를 하고 있어서 결혼에 대한 정보를 많이 검색하는 데 시간을 할애한다.
3008,63,1,30,ENFP,33,"그렇다. 사람은 누구나 배경이 다르다. 나와 정반대의 경험을 가진 사람도 많다. 예전에는 지금처럼 쉬운 공감을 하는 편은 아니었지만 3년간 극단 생활을 하면서 사람의 배경과 감정, 행동에 대한 고민을 하면서 요즘은 공감을 쉽게 하게 되는 것 같다."
